case_id,stateofcase,court_rules,ruling,judge,dept_num,litigating_attny,max(emp_ssn),client_ssn,
899396,in_court,https://kingcounty.gov/courts/clerk/rules.aspx,not guilty,Trey Risbrough,0813-110,287-83-1678,382-05-4321,747-31-8579,The plaintiff in this case is an individual who was born in Seattle but has been living in the United States since childhood. The defendant in this case is an individual who was born in Seattle but has been living in the United States since childhood. The plaintiff argues that the defendant should be allowed to continue to live in the United States because he is a national of each party's country. The defendant argues that the plaintiff should be allowed to continue to live in the United States because he is a national of each party's country.
901941,resolved,https://kingcounty.gov/courts/clerk/rules.aspx,not guilty,Tymothy Stothart,2939-110,887-66-6020,887-66-6020,682-24-3925,The plaintiff in the case is a business owner who argues that she was wronged by the victim of the suit. The victim has been working to get a new job for years and has not had any success. The plaintiff argues that she was wronged because the victim did not give her the job application he needed
902308,resolved,https://www.courts.wa.gov/court_rules/,not guilty,Georgiana Messum,4613-106,214-41-4846,734-33-6049,868-28-9152,The plaintiff in this case is a person who is named here as A.D. The plaintiff complaint is that the defendant in this case is B.D. The defendant in this case is a person who is unnamed here as B.D.
902425,resolved,https://www.courts.wa.gov/court_rules/,guilty,Dom Cobb,2939-110,537-24-1002,832-55-6623,348-72-6005,The plaintiff in this case is a group of onlookers who snap pictures of the event and share them on social media. The defendants in this case are the woman who was pepper-sprayed and the city
902650,in_progress,https://www.courts.wa.gov/court_rules/,not guilty,Sharity Ivimy,1100-104,738-33-5317,872-17-9239,507-48-5204,The plaintiff in this case is a group of citizens who contracted with the city to perform engineering services for a development on the edge of town. The city did not meet its obligation to the customers it reached through this service and filed a lawsuit against the plaintiffs on December 3 2016
902881,in_court,https://www.courts.wa.gov/court_rules/,guilty,Ellen Clemont,1568-124,432-26-8411,168-48-7836,860-25-4968,The plaintiff in this case is a business owner who is arguing that the city’s prohibition on providing services to her business was an unconstitutional burden on her right to business. The city's motion to dismiss the case argued that the City and County of Seattle was not within its rights when it prohibition against providing services to the business was announced in fall of 2013
903445,in_court,https://kingcounty.gov/courts/clerk/rules.aspx,not guilty,Christophorus Garahan,2939-100,324-29-1781,886-56-7000,132-49-1376,The plaintiff in this case is a city councillor who alleges that his rights were violated when he voted to pass a resolution stating that he does not support Sharia law. The city has been sued for refusing to implement the resolution and the municipality's board of directors has ordered him to vote in favor of it. The council has not decided whether to pass a resolution overruling the decision but it is likely will
903543,in_progress,https://www.courts.wa.gov/court_rules/,guilty,Iver Eusden,7692-106,636-88-4987,742-13-0083,830-27-1975,The plaintiff in this case is a group of residents in Seattle who argue that they are being shut out of the city’s affordable housing program. The group has been waiting for years for the city to put in place a properly managed system forgrants and development which they say has not been done well
903901,in_progress,https://www.courts.wa.gov/court_rules/,guilty,Elonore Kumaar,3571-122,398-03-2606,684-61-2022,592-81-7835,The plaintiff in this case is a group of people who are accused of discriminate against each other on the basis of sex. They are also accused of discriminating against them due to their sex
904484,in_progress,https://kingcounty.gov/courts/clerk/rules.aspx,guilty,Myles Pascho,8140-122,121-92-1607,879-83-9746,437-42-5035,In this case the plaintiff is a group of citizens who complain that the city of Seattle is discriminating against them for their religious beliefs. The city has been sued three times for discrimination against them and have been was awarded numerous other civil cases as well
904673,in_court,https://www.courts.wa.gov/court_rules/,not guilty,Tracey Veronique,2939-110,556-29-9446,556-29-9446,443-19-6804,The case is about a man who was given a suspended sentence after serving time for a crime he did not commit. The man has since been released from prison but has not yet returned to work
904932,resolved,https://kingcounty.gov/courts/clerk/rules.aspx,guilty,Dickie Meins,6708-120,886-97-5882,393-73-3856,428-27-0597,The plaintiff is a woman who was sexually assaulted by a man she knew. The man has been working as a dishwasher at the grocery store for over two years
905015,in_progress,https://www.courts.wa.gov/court_rules/,not guilty,Rafi Adrian,8140-120,333-04-0667,890-27-5563,311-20-5917,The civil case is from Seattle and it involves a property owner who is trying to gain exclusive use of his land for business purposes. The property owner has been using the land for business purposes for many years and he has been able to maintain that status because the police have not been able to control the area around his property. Now the property owner is trying to gain exclusive use of the land for business purposes and he is also trying to continue to use the land for other purposes. He is also trying to make sure that he is taking all necessary measures to protect his life and safety.
905952,in_progress,https://kingcounty.gov/courts/clerk/rules.aspx,not guilty,Sorcha Strute,1947-112,508-06-8961,127-98-6975,176-52-9376,The case is about a small business owner who was sued for $250000 after he refused to stop selling ice cream he did not have. The business was successful and the owner was able to keep his job
906074,in_court,https://www.courts.wa.gov/court_rules/,guilty,Salomon Killingworth,2939-108,149-44-1921,116-05-2373,396-65-9199,The plaintiff in this case is a group of people who are protesting against the sale of land to a company that plans to use it for a new airport. The group has brought an action against the company for millions of dollars in damages claiming that they are being taken advantage of by it.
907404,in_progress,https://www.courts.wa.gov/court_rules/,not guilty,Padraic Bennough,0600-112,274-42-2902,595-36-5550,597-12-1857,The plaintiff in the case is an individual who is Smoothie King Inc. (“ smoothie king ”) and three employees of the company. The plaintiffs argue that they are entitled to profits generated by the company’s smoothies (“ profits ”) as well as attorney fees and other costs associated with this case
908255,resolved,https://kingcounty.gov/courts/clerk/rules.aspx,not guilty,Sylas Pahl,7817-106,649-04-2975,649-04-2975,861-96-0815,The plaintiff is a small business owner who has been in the industry for many years. They are alleging that their business is being shut down because they do not have the necessary financial resources to continue operations. The defendant is a large company that has been in the industry for many years and has experience with the shut down specifically. The plaintiff's attorney claims that their business has been negatively affected by the closure and they have tried to keep it from happening
908437,resolved,https://kingcounty.gov/courts/clerk/rules.aspx,guilty,Tilda Hale,4613-118,850-83-4555,648-93-5262,326-68-1618,The plaintiff in this case is a business owner who has been threated with blows to the head by her employees. The defendants are the businesses’ managers and customers
908933,resolved,https://www.courts.wa.gov/court_rules/,guilty,Viviana Abbett,1100-104,738-33-5317,377-71-3976,388-70-1696,The plaintiff in this case is a group of people who were pleasure hunters who live in Seattle. The defendants are the city of Seattle and the police department
909354,resolved,https://kingcounty.gov/courts/clerk/rules.aspx,guilty,Gretta Caltun,1947-112,127-98-6975,508-06-8961,773-68-9914,The plaintiff in this case is a business owner who was denies service by the judicial district. The business owner has been operationing his business in Seattle for many years and has had no problems with the judicial district. However one day the business owner discovered that his building was being used as a location for an unknown person to watch over his business activity. The unknown person kept watching over his business activity in thejudicial district even though the business owner had sent them multiple emails and made attempts to get them to respect his property. The unknown person eventually broke into the business owner's building while he was away on vacation and
909515,in_progress,https://www.courts.wa.gov/court_rules/,guilty,Flossie Tallet,6401-104,436-33-1850,590-90-9378,843-47-7622,The plaintiff in this case is a business owner who was injured while working on a project with his colleague. The project went wrong and the two men were both injured. The business owner was treated at a hospital and is currently in surgery. His colleague is still being treated for their injuries
910117,resolved,https://www.courts.wa.gov/court_rules/,not guilty,Budd Lidell,0813-110,307-70-6151,529-91-5824,557-10-0169,The plaintiff is a city employee who unhappy with the way his job is being done. The defendant is a developer who wants to build a high-rise building in the city's downtown area
910149,resolved,https://kingcounty.gov/courts/clerk/rules.aspx,guilty,Othella Abrahamsson,3704-104,387-58-6249,800-29-9360,403-10-7636,The plaintiff in this case is a group of people who identify as transgender. They claim that their rights as women were violated when they were fired from their jobs and then made to feel like they were not wanted in the workplace
911862,in_progress,https://kingcounty.gov/courts/clerk/rules.aspx,not guilty,Millard Du Barry,2423-124,778-70-9848,881-63-9972,875-61-0295,In this case the plaintiff is a city councillor who claims that his rights were violated when he voted in favor of a city bill that would have allocated $500000 to a homeless program. The bill was not approved by the City Council and the Councillor alleges that he was forced to vote in order to keep his job
916038,in_court,https://www.courts.wa.gov/court_rules/,not guilty,Lawton Tichner,8140-104,781-67-9372,882-53-4895,125-85-8796,The case is about a man who was treated unfairly by a food delivery service. He took his own food to work and the service kept delivering it to his door without him getting a single bite back. The man began to voice his concerns to the service but it continued to deliver food to his house even though he had told the service that he would not have access to its food. The manaining started to bring attention to the situation and finally led to an investigation by the police. They found that the food delivery service was putting bread in people's Homes without them getting a single bite back and they were then able to
916204,in_progress,https://kingcounty.gov/courts/clerk/rules.aspx,not guilty,Pip Cotton,2021-124,646-02-6477,176-76-2512,742-42-2042,How Much Does It Cost to Start a Company?There is no one answer to this question as the cost of starting a company can vary significantly. Some companies require a significant amount of financial support before they can even begin to produce tangible goods while others may require only a small investment with relatively low associated costs. Ultimately the cost of starting a company can be very costly particularly if the company is not successful.
916713,resolved,https://www.courts.wa.gov/court_rules/,not guilty,Ulrika Temperley,2939-100,446-83-3410,712-06-2292,443-32-9331,The plaintiff in the case is a woman who was sexually assaulted by a man she knew. The man Tariq thought she was just another one of his customers. He did not know that she had previously been raped by another man
916726,in_progress,https://www.courts.wa.gov/court_rules/,not guilty,Natalya Twinn,1100-100,887-58-5875,348-28-4231,650-24-0226,The case is about a man who was working at a local grocery store and became sick with a common cold. He went to the hospital where he was told that he had only minutes to live. He then moved out of state and died while he was on his death bed
916966,in_progress,https://kingcounty.gov/courts/clerk/rules.aspx,not guilty,Reilly Scrafton,2021-124,176-76-2512,792-55-1607,367-98-8438,The plaintiff in this case is a person who is named here as A. The defendant is B. The cause of action is C based on the events that occurred between B and A
917473,in_progress,https://kingcounty.gov/courts/clerk/rules.aspx,not guilty,Tadd Maxweell,6401-114,344-66-8763,825-25-8759,845-03-0141,The plaintiff is a city employee who works at the city's legal complex. The defendant is the city's attorney. The case is about whether the employee can unionize and bring a right-to-work law to the city.
918378,in_progress,https://kingcounty.gov/courts/clerk/rules.aspx,guilty,Pebrook Ferroli,4268-124,447-67-6459,861-61-9976,675-77-6673,The case is about a man who was told by a land management company that he had to have a specific kind of tree because it was being used in an application for a new power plant. The man refused to have the tree destroyed so the company took him to a court hearing to argue his case. The court heard both sides of the argument and ruled in the man's favor
919049,resolved,https://kingcounty.gov/courts/clerk/rules.aspx,not guilty,Bekki Longbottom,4773-118,504-40-6876,832-54-9261,537-12-4761,The case is about a group of people who demand that the city of Seattle pay them their due when they return from their trip to the beach. The city tells them that they can’t go to the beach again until they return and asks the group of people to come up with a plan what they will do once they are back. They come up with a plan and so they are allowed to go to the beach again
919435,in_progress,https://www.courts.wa.gov/court_rules/,guilty,Sam MacAree,8140-124,667-31-9496,166-66-0721,840-91-3483,The plaintiff in this case is a coffee Ethiopia coffee shop owner. He was founded in 2010 and since then has made increasing attempts to expand his business into the Seattle area. The defendants are the coffee Ethiopians who opened the coffee shop as well as the coffee shop's owner. The defendants have tried to stop him from expanding his business but he has been successful in court twice now
923165,in_progress,https://www.courts.wa.gov/court_rules/,not guilty,Daniele Guthrum,8140-110,201-58-3220,721-77-2831,541-56-9157,The case is about a woman who was raped by a group of men she met online. She woke up after the crime to find that her home had been broken into and her computer and other property damage from the attack. She has since hired an attorney and is trying to get money from the party who did this to her.
925127,in_court,https://kingcounty.gov/courts/clerk/rules.aspx,guilty,Jobina Gonzales,5785-114,671-99-5556,681-81-2305,554-28-7056,The plaintiff in this case is a group of teens who were protesting against social injustice. They were sued by the company they used to live at for years for exercising their First Amendment rights. The company won the case but the teenagers lost their ability to exercise their First Amendment rights
926673,in_court,https://www.courts.wa.gov/court_rules/,not guilty,Deana Berndsen,2911-114,307-54-2627,149-29-8407,784-87-2935,The plaintiff in this case is a group of citizens whoobject to the use of public property for private purposes. The defendants are the company that plans and builds the infrastructure for the city's subway system and a group of investors who are petitioning for the right to buy the properties that the subway system uses. The plaintiffs argue that the cities of Seattle and King County should allow a wider range of private investments in infrastructure so that more people can benefit from the benefits of this work. The defendants argue that the companies who build the infrastructure should have the right to ask for deals like this so that they can generate more money and not
927406,in_progress,https://kingcounty.gov/courts/clerk/rules.aspx,guilty,Cherry Pay,2939-110,129-89-0414,722-84-6376,312-69-0502,The case is about a man who was stopped by police in Seattle and found to be without his driver's license registration and insurance information. The man was then taken to court where he argued that he had not been properly havens for his vehicle since it was last reported missing two weeks earlier
927458,in_progress,https://kingcounty.gov/courts/clerk/rules.aspx,guilty,Nanon Cottell,1100-110,885-10-8254,365-23-7360,624-71-0248,The plaintiff in this case is a individual who was born in Scotland but has been living in the United States for over 20 years. The defendant in this case is an American company that until recently did business in Scotland but now does business in Europe. The defendant has been causing Marino and other cats to Photosynthetic Caches in order to eat their food. The plaintiff has brought a class action against the American company seeking damages for pain and suffering.
927469,in_court,https://www.courts.wa.gov/court_rules/,not guilty,Darcy Causton,1568-100,723-78-7511,723-78-7511,860-89-2355,A woman in Seattle was suing the city for want she said was their failure to provide her with a proper transportation system
930749,resolved,https://kingcounty.gov/courts/clerk/rules.aspx,guilty,Janie Blundon,6401-124,232-96-9409,886-06-2383,283-74-5052,The plaintiff in this civil case is an individual who is incidents from a bus stop. He was walking home after midnight when he was confronted by two individuals who said he was flying without a ticket. The plaintiff used his own money to buy a tickets and he did not have any other means of transportation. The defendants in this case are the individuals who were against him and they are hoping that this will be the last time that they ever contact him.
930767,resolved,https://www.courts.wa.gov/court_rules/,not guilty,Ozzy Dell Casa,6708-120,472-29-6570,886-97-5882,809-05-9247,The plaintiff in this case is a person who was employed by the defendant company. After years of experience the plaintiff becamesighted negative changes in the job market and was placed in a new position at a different company. The new company did not meet the same standards as the old company did so the plaintiff was no longer given a positive review by the old company's management. The plaintiff brought this matter to light by making public reviews of the old and new companies
932860,resolved,https://www.courts.wa.gov/court_rules/,not guilty,Camilla Barneveld,2939-100,801-27-8471,856-13-9614,522-51-0270,Filed: November 5 2016 Cause:The plaintiff is a city employee who was laid off in 2015. The defendant is the city of Seattle.
933059,in_progress,https://kingcounty.gov/courts/clerk/rules.aspx,not guilty,Nari Rawcliffe,6401-100,501-74-8750,150-30-3099,449-41-2554,"The case is about a group of people who built a wall to keep other people from crossing the road. The group was known as the Waco brothers"" because they were from Waco Texas. People in Seattle sued the ""Waco brothers"" based on their rights under the Constitution."""
933327,in_court,https://www.courts.wa.gov/court_rules/,guilty,Linet Andryunin,6374-102,172-21-9750,327-54-2736,488-13-1804,The plaintiff in this case is a coffee shop. The defendant is a coffee company. The company is defendants’ coffee supplier and the store’s coffee owner
934439,resolved,https://www.courts.wa.gov/court_rules/,not guilty,Fax Cunnow,4613-118,564-90-4413,392-97-5340,561-11-9960,The case is about a group of protesters who attempted to enter a public park in Seattle and exercise their right to assembly. The protesters were led away by police after they were told to leave the park due to the safety of the site being in question. The protesters have until now been left alone in the park but on Tuesday night according to the arrest warrant affidavit “[t]wo individuals with masks on walked into the park [and] beganHello
935434,in_progress,https://www.courts.wa.gov/court_rules/,guilty,Sasha Naerup,6401-100,150-30-3099,375-80-3968,165-97-2738,The plaintiff in this case is a group of people who are protesting against the high cost of living in their local community. The group has brought a class action against the city of Seattle asking that they charges be increased to bring attention to the issue.
935452,in_progress,https://kingcounty.gov/courts/clerk/rules.aspx,not guilty,Rudolph Chamberlin,1100-110,176-02-1483,816-70-5401,624-71-0248,The case follows a group of people who campaign against corporate greed and their lawsuit challenges the company's use of secret rules to control the prices of products it sells. The suit also argues that the rules were created by the company in order to make sure consumers were getting the best deal and that the company should be required to publish a disclosure form every time it sells a product.
935730,in_court,https://www.courts.wa.gov/court_rules/,not guilty,Vidovic Reinard,2939-100,801-27-8471,324-29-1781,628-78-0033,The case revolves around the use of a publicengeance camera in a city park. The camera was used to capture video of people trespassing on a city property. The video showed people entering and exiting the park without permission which is when the argument began about how much money it cost the city to maintain the property
935981,in_court,https://www.courts.wa.gov/court_rules/,not guilty,Lind Hartigan,8757-122,529-73-5495,708-16-1255,118-56-2590,The plaintiff in this case is a person who is employed by the defendant. The defendant has been enrolled in and jets into various courses with the company's astronauts. The plaintiff has been told that they will be paid for their time if they are able to get their airplane flyable again in the next year and a half. The defendant has been providing training sessions and equipment to help the plaintiff with their endeavor. The plaintiff has tried to Litigate to theavy against the defendant but so far has not won.
936118,in_court,https://www.courts.wa.gov/court_rules/,not guilty,Clarette Meneux,8140-104,544-78-8318,781-67-9372,724-72-8399,The plaintiff in the case is a coffee entrepreneur. He was founded in 2004 by his husband and has been selling coffee since 2006. The defendant is a tea entrepreneur
936167,resolved,https://www.courts.wa.gov/court_rules/,guilty,Kingsly Groneway,8140-102,853-02-8496,798-69-9759,365-18-2562,The plaintiff in this case is an individual who was born in1986. The defendant in this case is an individual who was born in1985
936734,in_court,https://kingcounty.gov/courts/clerk/rules.aspx,guilty,Kaye Hercock,1568-100,684-88-9724,253-94-4830,793-16-9643,The plaintiff is a young woman who is married to a man who is also her husband. The man has been living with his wife in Seattle for six months. The plaintiff has been staying with him in order to help support her husband. On or around July 1 the man's wife became sick and ran out of food. The man was able to take care of his wife until she passed away on July 3. The man then moved into the apartment with his wife. On or around July 6 the plaintiff started to feel left out and uncomfortable in her new home. She began to hear things that her husband didn't such
936955,in_progress,https://www.courts.wa.gov/court_rules/,guilty,Moses Poacher,5785-110,334-46-8368,485-36-2079,219-17-9000,The plaintiff in this civil case is a business owner who is allege to have been the victim of sexual assault. The case is being tried by a jury and the defendants are the business owner the business’s manager and the employee. The defendant has filed for summary judgment which means the company has won its battle against the plaintiff
936968,in_progress,https://www.courts.wa.gov/court_rules/,not guilty,Gearalt Ashcroft,4268-106,388-98-4676,841-01-7263,765-15-2167,In 2013 the city of Seattle issued a new master plan for the city. The plan was created by a team of architects and engineers. One of the goals of the master plan is to make the city more sustainable efficient and sustainable energy source. The case is about how the city is using solar panels to generate electricity
937459,in_court,https://www.courts.wa.gov/court_rules/,not guilty,Margette Bazek,2423-116,284-39-2398,763-09-1615,791-67-6771,The case is about a man who was Latina and lives in Mexico. She was working at a fast food restaurant in Seattle when she was raped by a white man. The man came into the restaurant alone and without any clothes on. He began to rape her while she watched from the window. The man then took off his pants and began to rape her again. Afterward the woman ran out of the restaurant and called police.
937682,in_court,https://www.courts.wa.gov/court_rules/,not guilty,Carlynne Bremley,1568-124,212-25-3602,212-25-3602,544-80-5577,The case is about a man who was owed $100000 by a company he had worked for for years. He used his credit score to get a loan from the company and then did not pay it back. The company filed a police report and the man was caught on tape telling them to come over to his house and take away his debt. He also said that he would make sure that the money was gone before leaving his home
940350,resolved,https://kingcounty.gov/courts/clerk/rules.aspx,not guilty,Deane Gatman,5785-114,346-63-1828,681-81-2305,866-29-4953,In this civil case the plaintiff is a city of Seattle official who was employed by the city for over 10 years. The defendant is a contractor who was working for the city at the time of the injury. The plaintiff has been working for the city for about 5 years and has been responsible for both public works and infrastructure projects. The defendant has been working for the city for 3 years and has only worked on public works projects.
940866,in_progress,https://kingcounty.gov/courts/clerk/rules.aspx,not guilty,Merilyn Dowsey,7692-120,463-94-3472,628-35-8432,568-62-1150,The plaintiff is a person who is covered by a workers’ compensation system. The defendants are the defendant’s employees
941178,in_court,https://www.courts.wa.gov/court_rules/,not guilty,Brittaney Banaszczyk,8757-112,607-33-8140,607-33-8140,610-67-0140,The case is about a man who was walking to his job at a grocery store when he was matched with a victim in a crime. The victim was strangled to death and the suspect has been caught
941869,in_court,https://kingcounty.gov/courts/clerk/rules.aspx,guilty,Magnum Pargeter,2939-104,737-42-2809,709-44-1544,131-29-2897,The plaintiff in this case is a woman who was raped by a man she knew. The man freely allowed her to go through with the attack and she has been struggling to overcome the feelings of guilt and trauma that have kept her feeling Barrier since the attack.
941928,resolved,https://www.courts.wa.gov/court_rules/,guilty,Ferdinand Hadgraft,8140-100,102-51-9499,283-73-0943,539-43-7396,The plaintiff in the case is a business owner who alleges that her business was negatively impacted by a then-new rule in the state of Washington that required businesses to have a positive comment on their website. The rule had a negative impact on her business which she alleging that now-new occupants of her building have~~~~~~~~The plaintiff in the case is a business owner who alleges that her business was negatively impacted by a then-new rule in the state of Washington that required businesses to have a positive comment on their website. The rule had a negative impact on her business which she alleging that now-new occupants of her building
943616,in_progress,https://www.courts.wa.gov/court_rules/,guilty,Janeen Culp,0813-110,454-74-9267,307-70-6151,557-10-0169,The defendant is an individual who was employed by the plaintiff to do work on their property. After years of working side-by-side the two had desire to break away and start their own business. However they could not get along together and were unable to build a relationship outside of work
944525,resolved,https://kingcounty.gov/courts/clerk/rules.aspx,guilty,Fionna Jorden,2939-110,722-84-6376,722-84-6376,629-58-9343,The plaintiff in this case is a group of people who are protesting against a business’s practices that they believe are unfair and rude. The business is selling products and services online and the plaintiffs argue that the company is not providing them with access to their beliefs or rights as individuals. The business owners appeal the lawsuit claiming that the plaintiffs have no right to file it if they do not agree with the content of the arguments made in it. The case is currently before the court.
944825,resolved,https://www.courts.wa.gov/court_rules/,not guilty,Brittni Haith,0813-110,154-07-9921,154-07-9921,586-26-5649,The plaintiff in this case is a group of neighborhood kids who were protesting against their favorite band Pearl Jam. The band was playing in their neighborhood and the kid’s group was performing. The band’s drummer Vain didn’t want to play in the neighborhood. The kid’s group tried to speak to the band’s manager but they were told that they couldn’t do anything. The band’s guitarist Figo wanted to play in the neighborhood too but he was also told that he couldn’t do anything. The group was 3
945912,resolved,https://kingcounty.gov/courts/clerk/rules.aspx,guilty,Lela Cattemull,2423-108,254-92-4227,543-58-4638,173-50-4821,In this case the plaintiff is a doctor who accused of patient inpatient while they are on their way to or from a hospital. The patient claimed that the doctor was grossing them money for procedures he had performed on them without their consent or knowledge. The case went to trial and the doctor was found guilty by a jury
946070,in_progress,https://kingcounty.gov/courts/clerk/rules.aspx,not guilty,Kirbie Del Castello,8140-122,121-92-1607,121-92-1607,241-83-7732,The plaintiff in this case is a group of spectators who gathered to watch the game between Seattle and Miami at the microphone of a public building. The defendants are Miami and the supporters who waited in line for hours to see the game
946403,in_court,https://kingcounty.gov/courts/clerk/rules.aspx,guilty,Dorelia Seide,4613-106,144-49-6336,725-40-9247,868-28-9152,The plaintiff in this case is a group of people whoopiacollectively. They are members of the group and believe that their rights were violated when their car was pulled over and their data was taken
946515,in_court,https://kingcounty.gov/courts/clerk/rules.aspx,not guilty,Rollo Snelgar,6401-100,150-30-3099,375-80-3968,660-04-9295,The plaintiff is a man who was born in the year 2034. He wishes to continue living in the year 2019. The defendant is a company that he believes is trying to hurt him
946958,in_progress,https://kingcounty.gov/courts/clerk/rules.aspx,guilty,Austina Fryers,6401-100,150-30-3099,312-19-1735,449-41-2554,The plaintiff in this case is a group of people who identify as witches. They are challenging the legality of the Witch levitation law in Seattle Washington. The court will be looking to see if they are able to hold the government liable for any costs and expenses associated with using the Witch levitation law on the city's behalf.
947009,in_progress,https://kingcounty.gov/courts/clerk/rules.aspx,not guilty,Betta Sheerin,8140-102,217-32-5035,818-77-8533,432-80-9733,The plaintiff is a city employee who alleges that his job requires him to walk off the job on many days. On others he has to be given a break during work hours to avoid getting on the wrong side of the police. The City has been making similar allegations for years
948502,in_progress,https://www.courts.wa.gov/court_rules/,guilty,Vivia Ashtonhurst,8757-112,261-18-2166,607-33-8140,618-90-8347,The plaintiff in the case is a group of people who identify as transgender. The group has been trying to get their property taken from them for years
948580,in_progress,https://kingcounty.gov/courts/clerk/rules.aspx,not guilty,Eldredge Brenard,1100-110,481-76-2247,484-98-8951,651-65-7040,The plaintiff in this case is a Defendant in a commercial vehicle lawsuit. The Defendant manufactures and sells commercial vehicles. The Plaintiff has been selling and using their personal car for its entire history without any issues. The Defendant began to experience problems with the personal car however because the Plaintiff was not paying attention to the details of the problem. The Defendant started to experience problems with the personal car which the Plaintiff did not know about. The Defendant began to have problems with the personal car because it was not working as well as it had before. The Plaintiff asked the Defendant to fix the personal car but the Defendant did not take
951679,in_court,https://kingcounty.gov/courts/clerk/rules.aspx,not guilty,Marven Backen,4773-104,551-96-0032,551-96-0032,731-17-8521,The plaintiff in this case is a Visual Arts Gallery in Seattle Washington. The gallery was founded in the early 1990s and has been home to a variety of art styles including art nudes abstract art and collages. The defendants are the Artichoke Group and its owner the Artichoke Group’s president and the owner of theVisual Arts Gallery an individual who belonged to the Artichoke Group at the time of the gallery’s founding
953990,in_court,https://www.courts.wa.gov/court_rules/,guilty,Crista McGavin,6374-102,327-54-2736,172-21-9750,816-49-0291,The plaintiff in this case is a business owner who was injured while working. The defendant is the company that they worked for. The business owner was working the night of the injury and was getting ready to close up shop the next day. They were hit by a car as they were walking to their office making their way home from work. The driver of the car did not stop during the stop sign warning which led to the pursuit and chase that ended with the accident
954860,resolved,https://kingcounty.gov/courts/clerk/rules.aspx,not guilty,Carolin Krolak,0600-112,595-36-5550,569-78-6620,766-55-6511,The plaintiff in the case is a company that makes airbags. The defendant is a small business owner who feels that he is being treated unfairly. The defendant has been using the airbag product for several years and the plaintiff has not made a single complaint about the customer service or the quality of the airbags. The plaintiff believes that it is time for an investigation into how the two parties are interacting.
957015,resolved,https://kingcounty.gov/courts/clerk/rules.aspx,not guilty,Freemon Purselowe,0813-114,489-03-0353,631-32-6477,752-09-4321,A woman was married to a man who had been providing her with emotional support for years. She became aware of some changes he had been making in his life and was concerned about what they could mean for him. She began to feel that he was moving on from her and was not really there for her. She began to feel like she needed to leave the family home and move back to San Francisco
960154,in_court,https://www.courts.wa.gov/court_rules/,guilty,Eula Celez,8140-124,140-86-5145,140-86-5145,240-10-8370,The case is about a percentage of what is considered as “fair market value” for a piece of jewelry. The piece is from the era of post-apocalyptic fiction and it is very rare and valuable. The jewelry was bought at a auction by someone who claimed to be related to the owner of the necklace itself. The owner has been able to located and examined the necklace and he has been able to identify it as being from the era of post-apocalyptic fiction. He has tried to sell the necklace back to the bidder but he is not successful.
960976,in_progress,https://www.courts.wa.gov/court_rules/,guilty,Mattheus Wyllt,2939-110,820-05-8945,548-26-4588,443-19-6804,The plaintiff in this case is a business owner who was without work for over two years. She began to lose money because of her poverty. The defendant is the business owner who has been paying her rent
961362,resolved,https://www.courts.wa.gov/court_rules/,not guilty,Johnny Abbison,4613-118,392-97-5340,392-97-5340,866-61-2854,The plaintiff in this case is a business owner who wasagaon unhappy with her job. She was working as a marketing manager for a tech company and wanted to increase her sales massively. But she found that her job didn't give her the opportunity to explore all of her potential career options. She was also struggling to make ends meet so she decided to take legal action to try and get her job back
961918,resolved,https://kingcounty.gov/courts/clerk/rules.aspx,not guilty,Ajay Grishukhin,2021-124,792-55-1607,646-02-6477,467-48-7617,The plaintiff in this case is a business owner who argues that she was discriminated against because of her Dec. 21 2017 calendar day. That day she procured a job as a receptionist at a company that is headquartered in Seattle. After applying and being hired the plaintiff found out that her office was not the only company that wanted her but she was the only one who had ever mentioned having any questions about the job from anyone else. She also found out that her superiors were worried that she would leave the company if they didn't get the job for herself
962542,in_court,https://www.courts.wa.gov/court_rules/,not guilty,Erhart Spadoni,1947-112,424-39-4576,701-19-8712,773-68-9914,The plaintiff in this case is a person who is also known as “Al”. He is a recent high school graduate and he has been living in Seattle for the past three years. During this time he has made some close friends and he has made some interactions with people who are not related to him. However he has never made any contact with anyone who is related to him
962751,resolved,https://www.courts.wa.gov/court_rules/,guilty,Angelika Murfin,2021-124,792-55-1607,176-76-2512,373-68-1287,The plaintiff in this case is a man who was born in Seattle Washington but has been living in China since he was young. The defendant in this case is the Chinese person who created the website where the plaintiff lives
962781,in_progress,https://www.courts.wa.gov/court_rules/,guilty,Kaylyn Rogeron,6401-104,402-47-8834,769-02-7224,660-77-5953,The plaintiff in this case is the city of Seattle. The defendant is the homeowner
965294,in_progress,https://kingcounty.gov/courts/clerk/rules.aspx,not guilty,Orland Bonwell,3571-102,188-25-5404,474-15-6152,357-98-4586,The plaintiff in this case is a person who is known as “A”. A was born in Seattle Washington in 1996. A has been living in Seattle since 1997. B is known as “B” and is from California
965295,in_court,https://www.courts.wa.gov/court_rules/,guilty,Silvester Varvara,7692-106,197-36-2154,521-96-2669,684-85-7206,The plaintiff in the case is a group of people who identify as transgender. The group has been trying to gain legal recognition and protection from discrimination based on their gender identity since 2006. They have been attempting to get court decisions about their rights and resources for years. They are currently in the process of applying for every kind of legal support available from fileding a lawsuit to writing articles to speaking at conferences
965844,resolved,https://kingcounty.gov/courts/clerk/rules.aspx,not guilty,Bancroft Folliott,4613-106,144-49-6336,214-41-4846,707-55-1650,The plaintiff in this case is a startup company. They were founded in 2012 and have since won a few clients. The defendants are the other startup company's employees
