client_ssn,client_name,client_street,client_city,client_zip,client_state,client_dob,client_phone,firm_id,dept_num
671-39-1937,"Rubina Tripe","30 Autumn Leaf Avenue",Worcester,1610,Massachusetts,1948-02-14,7742681282,36-768-2911,122
671-39-1937,"Rubina Tripe","30 Autumn Leaf Avenue",Worcester,1610,Massachusetts,1948-02-14,7742681282,36-768-2911,118
671-39-1937,"Rubina Tripe","30 Autumn Leaf Avenue",Worcester,1610,Massachusetts,1948-02-14,7742681282,36-768-2911,114
673-82-1050,"Vale Grasser","91171 Northfield Park",Brooklyn,11220,"New York",1963-12-24,7183621293,14-373-4613,118
673-82-1050,"Vale Grasser","91171 Northfield Park",Brooklyn,11220,"New York",1963-12-24,7183621293,14-373-4613,106
675-77-6673,"Chiarra Withey","91836 Schmedeman Court","San Diego",92160,California,1975-01-27,6191890065,93-738-4268,106
675-77-6673,"Chiarra Withey","91836 Schmedeman Court","San Diego",92160,California,1975-01-27,6191890065,93-738-4268,124
676-03-0943,"Johnny Swift","65 Browning Way",Miami,33169,Florida,1935-07-26,9545145227,18-439-1489,124
676-03-0943,"Johnny Swift","65 Browning Way",Miami,33169,Florida,1935-07-26,9545145227,18-439-1489,110
676-03-0943,"Johnny Swift","65 Browning Way",Miami,33169,Florida,1935-07-26,9545145227,18-439-1489,100
676-11-4997,"Dorice Watson","1 Rockefeller Park","Long Beach",90847,California,1914-03-11,5629536568,38-183-8757,112
676-11-4997,"Dorice Watson","1 Rockefeller Park","Long Beach",90847,California,1914-03-11,5629536568,38-183-8757,122
677-55-8736,"Ryan Ernke","4 Mesta Terrace","El Paso",79916,Texas,1952-03-19,9156674038,69-192-7922,124
677-76-4680,"Milli McMonnies","9811 Norway Maple Trail",Shreveport,71105,Louisiana,1981-06-24,3185412147,88-111-7817,106
678-37-2868,"Torrey Cadigan","82039 Brickson Park Plaza","Saint Paul",55123,Minnesota,1915-01-15,6125012719,28-990-1568,100
678-37-2868,"Torrey Cadigan","82039 Brickson Park Plaza","Saint Paul",55123,Minnesota,1915-01-15,6125012719,28-990-1568,108
678-37-2868,"Torrey Cadigan","82039 Brickson Park Plaza","Saint Paul",55123,Minnesota,1915-01-15,6125012719,28-990-1568,124
678-39-9089,"Nye Falco","45 Loeprich Way","North Hollywood",91606,California,2014-06-20,8189747963,64-866-6708,120
678-39-9089,"Nye Falco","45 Loeprich Way","North Hollywood",91606,California,2014-06-20,8189747963,64-866-6708,116
678-39-9089,"Nye Falco","45 Loeprich Way","North Hollywood",91606,California,2014-06-20,8189747963,64-866-6708,122
678-39-9089,"Nye Falco","45 Loeprich Way","North Hollywood",91606,California,2014-06-20,8189747963,64-866-6708,106
680-27-4259,"Saraann Guerri","97888 Spenser Place","Grand Rapids",49560,Michigan,1954-09-28,6161918785,18-439-1489,100
680-27-4259,"Saraann Guerri","97888 Spenser Place","Grand Rapids",49560,Michigan,1954-09-28,6161918785,18-439-1489,124
680-27-4259,"Saraann Guerri","97888 Spenser Place","Grand Rapids",49560,Michigan,1954-09-28,6161918785,18-439-1489,110
681-16-5412,"Avrom Breukelman","59753 Crest Line Center",Albuquerque,87140,"New Mexico",1978-05-22,5055999672,36-768-2911,118
681-16-5412,"Avrom Breukelman","59753 Crest Line Center",Albuquerque,87140,"New Mexico",1978-05-22,5055999672,36-768-2911,114
681-16-5412,"Avrom Breukelman","59753 Crest Line Center",Albuquerque,87140,"New Mexico",1978-05-22,5055999672,36-768-2911,122
681-16-5412,"Avrom Breukelman","59753 Crest Line Center",Albuquerque,87140,"New Mexico",1978-05-22,5055999672,36-768-2911,106
682-24-3925,"Marcy Roller","416 Ridgeway Street","Kansas City",64193,Missouri,1939-08-27,8161798558,14-373-4613,106
682-24-3925,"Marcy Roller","416 Ridgeway Street","Kansas City",64193,Missouri,1939-08-27,8161798558,14-373-4613,118
682-91-2685,"Claiborn Geraldini","52 Sunnyside Terrace",Oceanside,92056,California,1927-05-26,7608790558,14-384-2939,110
682-91-2685,"Claiborn Geraldini","52 Sunnyside Terrace",Oceanside,92056,California,1927-05-26,7608790558,14-384-2939,100
682-91-2685,"Claiborn Geraldini","52 Sunnyside Terrace",Oceanside,92056,California,1927-05-26,7608790558,14-384-2939,102
682-91-2685,"Claiborn Geraldini","52 Sunnyside Terrace",Oceanside,92056,California,1927-05-26,7608790558,14-384-2939,104
682-91-2685,"Claiborn Geraldini","52 Sunnyside Terrace",Oceanside,92056,California,1927-05-26,7608790558,14-384-2939,108
683-04-4200,"Barn Banishevitz","21944 Bunker Hill Pass",Burbank,91520,California,1901-04-29,8189361933,27-836-4773,104
683-04-4200,"Barn Banishevitz","21944 Bunker Hill Pass",Burbank,91520,California,1901-04-29,8189361933,27-836-4773,102
683-04-4200,"Barn Banishevitz","21944 Bunker Hill Pass",Burbank,91520,California,1901-04-29,8189361933,27-836-4773,118
683-04-4200,"Barn Banishevitz","21944 Bunker Hill Pass",Burbank,91520,California,1901-04-29,8189361933,27-836-4773,112
683-59-5486,"Cassie Le Moucheux","6604 Hanover Lane",Duluth,55811,Minnesota,1958-09-18,2185451507,77-304-4805,104
683-59-5486,"Cassie Le Moucheux","6604 Hanover Lane",Duluth,55811,Minnesota,1958-09-18,2185451507,77-304-4805,108
683-93-2868,"Chaim Weyman","17 Pearson Street","High Point",27264,"North Carolina",1957-06-21,3369366271,31-448-4700,104
684-15-9536,"Natalie Seamarke","2427 Bartillon Point",Orlando,32803,Florida,2010-04-06,3212664476,80-711-7692,106
684-15-9536,"Natalie Seamarke","2427 Bartillon Point",Orlando,32803,Florida,2010-04-06,3212664476,80-711-7692,118
684-15-9536,"Natalie Seamarke","2427 Bartillon Point",Orlando,32803,Florida,2010-04-06,3212664476,80-711-7692,120
684-85-7206,"Stacy Mullard","33 Amoth Point",Atlanta,30392,Georgia,1944-01-03,4043880654,22-323-0813,114
684-85-7206,"Stacy Mullard","33 Amoth Point",Atlanta,30392,Georgia,1944-01-03,4043880654,22-323-0813,106
684-85-7206,"Stacy Mullard","33 Amoth Point",Atlanta,30392,Georgia,1944-01-03,4043880654,22-323-0813,110
684-95-2471,"Eba Flannery","264 Namekagon Street",Richmond,23277,Virginia,2017-12-22,8046496241,22-285-1947,106
684-95-2471,"Eba Flannery","264 Namekagon Street",Richmond,23277,Virginia,2017-12-22,8046496241,22-285-1947,124
684-95-2471,"Eba Flannery","264 Namekagon Street",Richmond,23277,Virginia,2017-12-22,8046496241,22-285-1947,112
685-47-5877,"Petrina Hairyes","286 Westport Place",Levittown,19058,Pennsylvania,1993-10-09,2671112002,38-183-8757,122
685-47-5877,"Petrina Hairyes","286 Westport Place",Levittown,19058,Pennsylvania,1993-10-09,2671112002,38-183-8757,112
686-95-4504,"Desiri Di Roberto","73 Clarendon Lane","Fort Wayne",46805,Indiana,2010-06-30,2607150544,52-271-5785,114
686-95-4504,"Desiri Di Roberto","73 Clarendon Lane","Fort Wayne",46805,Indiana,2010-06-30,2607150544,52-271-5785,122
686-95-4504,"Desiri Di Roberto","73 Clarendon Lane","Fort Wayne",46805,Indiana,2010-06-30,2607150544,52-271-5785,110
689-61-5613,"Cazzie Flounders","229 Columbus Alley","Baton Rouge",70883,Louisiana,1981-05-02,2256251132,93-738-4268,124
689-61-5613,"Cazzie Flounders","229 Columbus Alley","Baton Rouge",70883,Louisiana,1981-05-02,2256251132,93-738-4268,106
690-97-7105,"Jodi Rzehorz","8489 Evergreen Point",Richmond,23260,Virginia,1960-01-31,8045385510,44-618-0600,104
690-97-7105,"Jodi Rzehorz","8489 Evergreen Point",Richmond,23260,Virginia,1960-01-31,8045385510,44-618-0600,112
690-97-7105,"Jodi Rzehorz","8489 Evergreen Point",Richmond,23260,Virginia,1960-01-31,8045385510,44-618-0600,122
690-97-7105,"Jodi Rzehorz","8489 Evergreen Point",Richmond,23260,Virginia,1960-01-31,8045385510,44-618-0600,110
691-06-1239,"Willi Mantz","065 Sauthoff Street",Springfield,62711,Illinois,1912-05-24,2173172144,18-439-1489,124
691-06-1239,"Willi Mantz","065 Sauthoff Street",Springfield,62711,Illinois,1912-05-24,2173172144,18-439-1489,100
691-06-1239,"Willi Mantz","065 Sauthoff Street",Springfield,62711,Illinois,1912-05-24,2173172144,18-439-1489,110
691-45-1139,"Leelah Prestage","885 Longview Court",Washington,20525,"District of Columbia",1983-11-19,2021788820,36-768-2911,106
691-45-1139,"Leelah Prestage","885 Longview Court",Washington,20525,"District of Columbia",1983-11-19,2021788820,36-768-2911,114
691-45-1139,"Leelah Prestage","885 Longview Court",Washington,20525,"District of Columbia",1983-11-19,2021788820,36-768-2911,122
691-45-1139,"Leelah Prestage","885 Longview Court",Washington,20525,"District of Columbia",1983-11-19,2021788820,36-768-2911,118
691-75-2068,"Katina Tumasian","734 Sycamore Lane",Springfield,62776,Illinois,1942-11-11,2179970316,19-605-3360,118
691-75-2068,"Katina Tumasian","734 Sycamore Lane",Springfield,62776,Illinois,1942-11-11,2179970316,19-605-3360,112
691-75-2068,"Katina Tumasian","734 Sycamore Lane",Springfield,62776,Illinois,1942-11-11,2179970316,19-605-3360,106
693-17-6962,"Gusta O' Mahony","51 John Wall Junction",Columbus,31998,Georgia,1965-10-16,7061690183,78-297-6374,102
695-41-7953,"Gaby McNeill","5 Monument Street",Seattle,98121,Washington,1980-01-24,4257466088,28-990-1568,108
695-41-7953,"Gaby McNeill","5 Monument Street",Seattle,98121,Washington,1980-01-24,4257466088,28-990-1568,100
695-41-7953,"Gaby McNeill","5 Monument Street",Seattle,98121,Washington,1980-01-24,4257466088,28-990-1568,124
695-82-8644,"Cathlene Tomas","122 Northwestern Avenue",Mesa,85210,Arizona,1912-07-26,4805209875,69-192-7922,124
697-19-7107,"Sonya Featenby","793 Menomonie Drive",Glendale,85311,Arizona,2002-08-09,6022848683,78-297-6374,102
698-70-5264,"Farr Ernke","59438 Clemons Lane",Atlanta,30356,Georgia,2014-08-17,4045792769,38-183-8757,122
698-70-5264,"Farr Ernke","59438 Clemons Lane",Atlanta,30356,Georgia,2014-08-17,4045792769,38-183-8757,112
698-73-7105,"Kermie Whiffen","39 Carioca Road",Canton,44720,Ohio,2016-12-11,3309309319,96-251-8140,120
698-73-7105,"Kermie Whiffen","39 Carioca Road",Canton,44720,Ohio,2016-12-11,3309309319,96-251-8140,114
698-73-7105,"Kermie Whiffen","39 Carioca Road",Canton,44720,Ohio,2016-12-11,3309309319,96-251-8140,122
698-73-7105,"Kermie Whiffen","39 Carioca Road",Canton,44720,Ohio,2016-12-11,3309309319,96-251-8140,124
698-73-7105,"Kermie Whiffen","39 Carioca Road",Canton,44720,Ohio,2016-12-11,3309309319,96-251-8140,104
698-73-7105,"Kermie Whiffen","39 Carioca Road",Canton,44720,Ohio,2016-12-11,3309309319,96-251-8140,110
698-73-7105,"Kermie Whiffen","39 Carioca Road",Canton,44720,Ohio,2016-12-11,3309309319,96-251-8140,102
698-73-7105,"Kermie Whiffen","39 Carioca Road",Canton,44720,Ohio,2016-12-11,3309309319,96-251-8140,100
700-12-6384,"Patty Dwelley","70085 Loeprich Pass","San Francisco",94159,California,2001-09-08,4154644161,14-373-4613,106
700-12-6384,"Patty Dwelley","70085 Loeprich Pass","San Francisco",94159,California,2001-09-08,4154644161,14-373-4613,118
701-31-7626,"Baxie Ferminger","19396 Golf View Terrace",Tacoma,98481,Washington,2006-04-12,2535424857,88-111-7817,106
702-21-3776,"Torrey Dimic","8251 Bultman Point","Fort Lauderdale",33305,Florida,1928-04-16,9545917093,82-858-3085,100
702-43-0979,"Hermon Middis","5508 New Castle Plaza",Newark,19725,Delaware,1974-03-27,3027425049,64-866-6708,106
702-43-0979,"Hermon Middis","5508 New Castle Plaza",Newark,19725,Delaware,1974-03-27,3027425049,64-866-6708,116
702-43-0979,"Hermon Middis","5508 New Castle Plaza",Newark,19725,Delaware,1974-03-27,3027425049,64-866-6708,122
702-43-0979,"Hermon Middis","5508 New Castle Plaza",Newark,19725,Delaware,1974-03-27,3027425049,64-866-6708,120
703-34-7149,"Wendi Stears","7768 Riverside Hill",Charleston,25305,"West Virginia",1959-11-12,3047537005,69-192-7922,124
703-88-6375,"Ginelle Trewhitt","7709 Vidon Avenue",Philadelphia,19141,Pennsylvania,1978-04-15,2159936552,80-711-7692,118
703-88-6375,"Ginelle Trewhitt","7709 Vidon Avenue",Philadelphia,19141,Pennsylvania,1978-04-15,2159936552,80-711-7692,120
703-88-6375,"Ginelle Trewhitt","7709 Vidon Avenue",Philadelphia,19141,Pennsylvania,1978-04-15,2159936552,80-711-7692,106
704-56-7134,"Gretchen Postians","543 Karstens Circle",Mansfield,44905,Ohio,2013-07-21,4197653165,22-285-1947,106
704-56-7134,"Gretchen Postians","543 Karstens Circle",Mansfield,44905,Ohio,2013-07-21,4197653165,22-285-1947,124
704-56-7134,"Gretchen Postians","543 Karstens Circle",Mansfield,44905,Ohio,2013-07-21,4197653165,22-285-1947,112
704-58-0902,"Charissa Guarin","47 Armistice Road",Albuquerque,87180,"New Mexico",1946-12-17,5052526937,88-111-7817,106
706-58-5613,"Javier Took","6849 Cambridge Hill",Lexington,40510,Kentucky,1917-05-18,8594125316,05-212-3704,104
706-84-1520,"Kiersten Tuting","88961 Coleman Road",Phoenix,85062,Arizona,1919-09-17,6021629899,18-439-1489,100
706-84-1520,"Kiersten Tuting","88961 Coleman Road",Phoenix,85062,Arizona,1919-09-17,6021629899,18-439-1489,110
706-84-1520,"Kiersten Tuting","88961 Coleman Road",Phoenix,85062,Arizona,1919-09-17,6021629899,18-439-1489,124
707-42-2420,"Saul Loughhead","19 Londonderry Terrace",Savannah,31410,Georgia,2003-06-13,9124939491,31-448-4700,104
707-55-1650,"Nanete Tirrell","32 Doe Crossing Circle",Erie,16550,Pennsylvania,1946-02-18,8144883172,96-251-8140,100
707-55-1650,"Nanete Tirrell","32 Doe Crossing Circle",Erie,16550,Pennsylvania,1946-02-18,8144883172,96-251-8140,102
707-55-1650,"Nanete Tirrell","32 Doe Crossing Circle",Erie,16550,Pennsylvania,1946-02-18,8144883172,96-251-8140,104
707-55-1650,"Nanete Tirrell","32 Doe Crossing Circle",Erie,16550,Pennsylvania,1946-02-18,8144883172,96-251-8140,122
707-55-1650,"Nanete Tirrell","32 Doe Crossing Circle",Erie,16550,Pennsylvania,1946-02-18,8144883172,96-251-8140,114
707-55-1650,"Nanete Tirrell","32 Doe Crossing Circle",Erie,16550,Pennsylvania,1946-02-18,8144883172,96-251-8140,120
707-55-1650,"Nanete Tirrell","32 Doe Crossing Circle",Erie,16550,Pennsylvania,1946-02-18,8144883172,96-251-8140,110
707-55-1650,"Nanete Tirrell","32 Doe Crossing Circle",Erie,16550,Pennsylvania,1946-02-18,8144883172,96-251-8140,124
707-81-4549,"Alena Gleasane","58 Bartillon Trail",Bradenton,34205,Florida,1922-02-06,9414833772,88-111-7817,106
708-60-8743,"Ryon Stuchbery","6434 Farwell Pass",Austin,78764,Texas,1934-11-29,5127595436,26-647-2021,102
708-60-8743,"Ryon Stuchbery","6434 Farwell Pass",Austin,78764,Texas,1934-11-29,5127595436,26-647-2021,124
711-39-4670,"Stuart Dalgardno","52443 Walton Plaza",Lexington,40510,Kentucky,1918-04-01,8595793732,27-836-4773,112
711-39-4670,"Stuart Dalgardno","52443 Walton Plaza",Lexington,40510,Kentucky,1918-04-01,8595793732,27-836-4773,118
711-39-4670,"Stuart Dalgardno","52443 Walton Plaza",Lexington,40510,Kentucky,1918-04-01,8595793732,27-836-4773,104
711-39-4670,"Stuart Dalgardno","52443 Walton Plaza",Lexington,40510,Kentucky,1918-04-01,8595793732,27-836-4773,102
713-20-5850,"Gearard Glencross","74520 Hermina Center",Tucson,85715,Arizona,1977-06-02,5201261892,31-448-4700,104
713-46-1611,"Eugene Gaudon","28273 Rieder Junction",Huntington,25705,"West Virginia",1956-10-14,3046190652,36-768-2911,106
713-46-1611,"Eugene Gaudon","28273 Rieder Junction",Huntington,25705,"West Virginia",1956-10-14,3046190652,36-768-2911,114
713-46-1611,"Eugene Gaudon","28273 Rieder Junction",Huntington,25705,"West Virginia",1956-10-14,3046190652,36-768-2911,122
713-46-1611,"Eugene Gaudon","28273 Rieder Junction",Huntington,25705,"West Virginia",1956-10-14,3046190652,36-768-2911,118
714-08-5799,"Sara-ann Bartlomiejczyk","1907 Spenser Pass",Columbus,43210,Ohio,2018-10-23,6143987651,26-647-2021,124
714-08-5799,"Sara-ann Bartlomiejczyk","1907 Spenser Pass",Columbus,43210,Ohio,2018-10-23,6143987651,26-647-2021,102
714-98-0096,"Fredric Blanchflower","7 Daystar Junction","West Palm Beach",33411,Florida,1991-04-23,5617224239,99-416-9999,100
717-16-4991,"Rachel Orgen","5487 Oneill Avenue",Washington,20041,"District of Columbia",1913-09-11,7035772662,93-738-4268,106
717-16-4991,"Rachel Orgen","5487 Oneill Avenue",Washington,20041,"District of Columbia",1913-09-11,7035772662,93-738-4268,124
717-42-4267,"Karissa Buckel","35 Becker Way",Minneapolis,55407,Minnesota,1980-02-29,9522851937,64-866-6708,116
717-42-4267,"Karissa Buckel","35 Becker Way",Minneapolis,55407,Minnesota,1980-02-29,9522851937,64-866-6708,122
717-42-4267,"Karissa Buckel","35 Becker Way",Minneapolis,55407,Minnesota,1980-02-29,9522851937,64-866-6708,120
717-42-4267,"Karissa Buckel","35 Becker Way",Minneapolis,55407,Minnesota,1980-02-29,9522851937,64-866-6708,106
717-55-8172,"Afton Mithan","52604 Dayton Place",Columbus,31914,Georgia,1938-05-12,7061154392,05-212-3704,104
718-48-6484,"Lucas Marvin","8 Nobel Pass",Bronx,10454,"New York",1946-06-13,7188951592,05-212-3704,104
719-21-5226,"Dolly Wisbey","52982 Mccormick Plaza",Columbus,31998,Georgia,1935-01-22,7066506979,88-111-7817,106
719-39-5097,"Brandy Noyes","12175 Bartillon Circle",Dallas,75241,Texas,1957-11-02,4694158577,22-323-0813,106
719-39-5097,"Brandy Noyes","12175 Bartillon Circle",Dallas,75241,Texas,1957-11-02,4694158577,22-323-0813,110
719-39-5097,"Brandy Noyes","12175 Bartillon Circle",Dallas,75241,Texas,1957-11-02,4694158577,22-323-0813,114
719-40-7588,"Renata Lidell","77 Sunbrook Pass","San Jose",95128,California,1906-10-03,4087023158,22-323-0813,114
719-40-7588,"Renata Lidell","77 Sunbrook Pass","San Jose",95128,California,1906-10-03,4087023158,22-323-0813,106
719-40-7588,"Renata Lidell","77 Sunbrook Pass","San Jose",95128,California,1906-10-03,4087023158,22-323-0813,110
720-09-6192,"Stacy Jordon","88552 Summer Ridge Street","Fort Lauderdale",33310,Florida,2018-08-16,7541812985,93-738-4268,106
720-09-6192,"Stacy Jordon","88552 Summer Ridge Street","Fort Lauderdale",33310,Florida,2018-08-16,7541812985,93-738-4268,124
720-96-0742,"Lauritz Bachman","997 Sloan Court",Baltimore,21239,Maryland,2009-06-27,4102780677,52-271-5785,110
720-96-0742,"Lauritz Bachman","997 Sloan Court",Baltimore,21239,Maryland,2009-06-27,4102780677,52-271-5785,122
720-96-0742,"Lauritz Bachman","997 Sloan Court",Baltimore,21239,Maryland,2009-06-27,4102780677,52-271-5785,114
721-86-4094,"Yehudit Loody","2 3rd Drive",Dayton,45414,Ohio,1985-08-26,9379474793,74-575-2423,116
721-86-4094,"Yehudit Loody","2 3rd Drive",Dayton,45414,Ohio,1985-08-26,9379474793,74-575-2423,124
721-86-4094,"Yehudit Loody","2 3rd Drive",Dayton,45414,Ohio,1985-08-26,9379474793,74-575-2423,122
721-86-4094,"Yehudit Loody","2 3rd Drive",Dayton,45414,Ohio,1985-08-26,9379474793,74-575-2423,108
722-26-3131,"Jenny Powton","1 Declaration Crossing",Jamaica,11470,"New York",2022-02-08,7184079955,96-251-8140,104
722-26-3131,"Jenny Powton","1 Declaration Crossing",Jamaica,11470,"New York",2022-02-08,7184079955,96-251-8140,110
722-26-3131,"Jenny Powton","1 Declaration Crossing",Jamaica,11470,"New York",2022-02-08,7184079955,96-251-8140,102
722-26-3131,"Jenny Powton","1 Declaration Crossing",Jamaica,11470,"New York",2022-02-08,7184079955,96-251-8140,100
722-26-3131,"Jenny Powton","1 Declaration Crossing",Jamaica,11470,"New York",2022-02-08,7184079955,96-251-8140,122
722-26-3131,"Jenny Powton","1 Declaration Crossing",Jamaica,11470,"New York",2022-02-08,7184079955,96-251-8140,114
722-26-3131,"Jenny Powton","1 Declaration Crossing",Jamaica,11470,"New York",2022-02-08,7184079955,96-251-8140,124
722-26-3131,"Jenny Powton","1 Declaration Crossing",Jamaica,11470,"New York",2022-02-08,7184079955,96-251-8140,120
723-85-5268,"Galen O'Heneghan","4 Fordem Alley",Scottsdale,85271,Arizona,1982-08-24,4805130202,31-448-4700,104
723-96-1978,"Hallsy Filkov","355 Mccormick Avenue",Cincinnati,45264,Ohio,1944-05-06,5135510477,74-575-2423,108
723-96-1978,"Hallsy Filkov","355 Mccormick Avenue",Cincinnati,45264,Ohio,1944-05-06,5135510477,74-575-2423,124
723-96-1978,"Hallsy Filkov","355 Mccormick Avenue",Cincinnati,45264,Ohio,1944-05-06,5135510477,74-575-2423,116
723-96-1978,"Hallsy Filkov","355 Mccormick Avenue",Cincinnati,45264,Ohio,1944-05-06,5135510477,74-575-2423,122
724-72-8399,"Francisco Falloon","7699 Mifflin Avenue",Montgomery,36125,Alabama,1996-12-30,3346175931,39-256-1100,116
724-72-8399,"Francisco Falloon","7699 Mifflin Avenue",Montgomery,36125,Alabama,1996-12-30,3346175931,39-256-1100,110
724-72-8399,"Francisco Falloon","7699 Mifflin Avenue",Montgomery,36125,Alabama,1996-12-30,3346175931,39-256-1100,104
724-72-8399,"Francisco Falloon","7699 Mifflin Avenue",Montgomery,36125,Alabama,1996-12-30,3346175931,39-256-1100,100
725-06-6166,"Enos Ketchell","9 Dexter Alley",Tucson,85710,Arizona,2021-03-26,5202326691,52-271-5785,114
725-06-6166,"Enos Ketchell","9 Dexter Alley",Tucson,85710,Arizona,2021-03-26,5202326691,52-271-5785,110
725-06-6166,"Enos Ketchell","9 Dexter Alley",Tucson,85710,Arizona,2021-03-26,5202326691,52-271-5785,122
726-20-9836,"Nichols Fieldhouse","9 Maple Point",Charlotte,28263,"North Carolina",1928-03-18,7042495570,82-858-3085,100
727-38-2725,"Patrica Hollier","7910 Valley Edge Point",Lafayette,47905,Indiana,1936-08-22,7657069039,88-111-7817,106
727-98-4500,"Aldo Lardiner","7 Garrison Terrace",Houston,77260,Texas,2011-09-13,7137514676,64-866-6708,106
727-98-4500,"Aldo Lardiner","7 Garrison Terrace",Houston,77260,Texas,2011-09-13,7137514676,64-866-6708,120
727-98-4500,"Aldo Lardiner","7 Garrison Terrace",Houston,77260,Texas,2011-09-13,7137514676,64-866-6708,122
727-98-4500,"Aldo Lardiner","7 Garrison Terrace",Houston,77260,Texas,2011-09-13,7137514676,64-866-6708,116
728-40-7831,"Kath Dominec","8 Lyons Way",Bloomington,47405,Indiana,1937-08-08,8126723388,80-711-7692,120
728-40-7831,"Kath Dominec","8 Lyons Way",Bloomington,47405,Indiana,1937-08-08,8126723388,80-711-7692,118
728-40-7831,"Kath Dominec","8 Lyons Way",Bloomington,47405,Indiana,1937-08-08,8126723388,80-711-7692,106
729-30-1909,"Josefa Lindelof","30 Donald Place",Raleigh,27621,"North Carolina",1923-06-30,9196209418,19-605-3360,106
729-30-1909,"Josefa Lindelof","30 Donald Place",Raleigh,27621,"North Carolina",1923-06-30,9196209418,19-605-3360,118
729-30-1909,"Josefa Lindelof","30 Donald Place",Raleigh,27621,"North Carolina",1923-06-30,9196209418,19-605-3360,112
729-48-6724,"Brigida Biaggelli","93129 Dahle Drive",Detroit,48295,Michigan,2015-01-25,3135124766,14-373-4613,118
729-48-6724,"Brigida Biaggelli","93129 Dahle Drive",Detroit,48295,Michigan,2015-01-25,3135124766,14-373-4613,106
729-80-6883,"Timotheus Foxcroft","7931 Fuller Terrace",Scottsdale,85271,Arizona,1905-12-28,4808154902,14-384-2939,100
729-80-6883,"Timotheus Foxcroft","7931 Fuller Terrace",Scottsdale,85271,Arizona,1905-12-28,4808154902,14-384-2939,104
729-80-6883,"Timotheus Foxcroft","7931 Fuller Terrace",Scottsdale,85271,Arizona,1905-12-28,4808154902,14-384-2939,108
729-80-6883,"Timotheus Foxcroft","7931 Fuller Terrace",Scottsdale,85271,Arizona,1905-12-28,4808154902,14-384-2939,102
729-80-6883,"Timotheus Foxcroft","7931 Fuller Terrace",Scottsdale,85271,Arizona,1905-12-28,4808154902,14-384-2939,110
730-17-8957,"Bebe Stetson","212 Browning Drive","Grand Forks",58207,"North Dakota",1987-12-04,7011036510,24-809-5785,104
730-58-2568,"Elisabeth Danielsen","9 Debs Avenue","Idaho Falls",83405,Idaho,1977-07-04,2088917800,24-809-5785,104
730-85-3887,"Fran Dacre","6 Morning Parkway",Lexington,40576,Kentucky,1944-01-09,8596980496,80-711-7692,106
730-85-3887,"Fran Dacre","6 Morning Parkway",Lexington,40576,Kentucky,1944-01-09,8596980496,80-711-7692,120
730-85-3887,"Fran Dacre","6 Morning Parkway",Lexington,40576,Kentucky,1944-01-09,8596980496,80-711-7692,118
731-17-8521,"Merrielle Eakin","2433 Portage Way",Louisville,40298,Kentucky,2019-11-13,5029216976,40-386-3571,114
731-17-8521,"Merrielle Eakin","2433 Portage Way",Louisville,40298,Kentucky,2019-11-13,5029216976,40-386-3571,122
731-17-8521,"Merrielle Eakin","2433 Portage Way",Louisville,40298,Kentucky,2019-11-13,5029216976,40-386-3571,102
733-10-5568,"Berne Godon","40 Carey Road",Warren,44485,Ohio,1983-03-10,3305883556,27-836-4773,102
733-10-5568,"Berne Godon","40 Carey Road",Warren,44485,Ohio,1983-03-10,3305883556,27-836-4773,104
733-10-5568,"Berne Godon","40 Carey Road",Warren,44485,Ohio,1983-03-10,3305883556,27-836-4773,112
733-10-5568,"Berne Godon","40 Carey Road",Warren,44485,Ohio,1983-03-10,3305883556,27-836-4773,118
733-15-0300,"Alfy Stennings","98 Holy Cross Parkway",Atlanta,30356,Georgia,1940-07-13,4046163614,31-448-4700,104
733-54-5372,"Winfred Goodliff","8 Eastwood Junction",Orange,92668,California,1935-10-15,8584368328,27-836-4773,102
733-54-5372,"Winfred Goodliff","8 Eastwood Junction",Orange,92668,California,1935-10-15,8584368328,27-836-4773,104
733-54-5372,"Winfred Goodliff","8 Eastwood Junction",Orange,92668,California,1935-10-15,8584368328,27-836-4773,118
733-54-5372,"Winfred Goodliff","8 Eastwood Junction",Orange,92668,California,1935-10-15,8584368328,27-836-4773,112
734-21-9519,"Shana Ronci","5 Hagan Street",Waterbury,6721,Connecticut,1978-09-17,2039988907,40-386-3571,122
734-21-9519,"Shana Ronci","5 Hagan Street",Waterbury,6721,Connecticut,1978-09-17,2039988907,40-386-3571,114
734-21-9519,"Shana Ronci","5 Hagan Street",Waterbury,6721,Connecticut,1978-09-17,2039988907,40-386-3571,102
735-41-5536,"Eleen Ciciura","25 Old Shore Drive",Cleveland,44191,Ohio,1970-07-30,2163883884,22-323-0813,106
735-41-5536,"Eleen Ciciura","25 Old Shore Drive",Cleveland,44191,Ohio,1970-07-30,2163883884,22-323-0813,110
735-41-5536,"Eleen Ciciura","25 Old Shore Drive",Cleveland,44191,Ohio,1970-07-30,2163883884,22-323-0813,114
735-70-4167,"Cristie Bick","8652 Red Cloud Center",Topeka,66642,Kansas,1904-04-16,7855104337,40-386-3571,114
735-70-4167,"Cristie Bick","8652 Red Cloud Center",Topeka,66642,Kansas,1904-04-16,7855104337,40-386-3571,122
735-70-4167,"Cristie Bick","8652 Red Cloud Center",Topeka,66642,Kansas,1904-04-16,7855104337,40-386-3571,102
736-55-1059,"Tymothy Alstead","2 Lerdahl Circle","White Plains",10633,"New York",1991-02-13,9149666111,22-323-0813,110
