case_id,stateofcase,court_rules,ruling,judge,dept_num,litigating_attny,max(emp_ssn),client_ssn
665697,resolved,https://kingcounty.gov/courts/clerk/rules.aspx,not guilty,Lancelot Fridaye,4805-104,412-64-9829,440-32-1716,191-33-5167
665775,resolved,https://www.courts.wa.gov/court_rules/,not guilty,Adena Lippitt,2911-118,381-97-9579,381-97-9579,784-09-2629
666187,in_progress,https://www.courts.wa.gov/court_rules/,guilty,Cobby Flory,2939-108,788-67-1250,149-44-1921,682-91-2685
667802,in_court,https://kingcounty.gov/courts/clerk/rules.aspx,guilty,Adey Velde,8140-122,143-12-9031,184-17-1439,541-65-6241
669638,in_progress,https://kingcounty.gov/courts/clerk/rules.aspx,guilty,Rosella Tourne,2939-100,886-56-7000,856-13-9614,314-55-8015
670916,resolved,https://kingcounty.gov/courts/clerk/rules.aspx,not guilty,Goldie Ardling,4805-108,650-81-3497,268-26-5544,565-28-5299
673753,resolved,https://www.courts.wa.gov/court_rules/,guilty,Torey Hacard,2939-110,722-84-6376,129-89-0414,682-24-3925
674112,resolved,https://www.courts.wa.gov/court_rules/,not guilty,Arlie Noon,8140-120,135-15-7078,384-30-8313,434-26-7316
674287,in_progress,https://kingcounty.gov/courts/clerk/rules.aspx,guilty,Donnie Gittings,2939-102,864-80-7444,864-80-7444,129-04-5147
674703,in_progress,https://kingcounty.gov/courts/clerk/rules.aspx,not guilty,Delcina Gravenall,2939-104,699-18-9855,250-83-5541,417-70-8575
674814,in_progress,https://kingcounty.gov/courts/clerk/rules.aspx,not guilty,Prissie Rasper,0600-122,404-04-8585,569-06-3939,256-19-9298
674965,resolved,https://www.courts.wa.gov/court_rules/,not guilty,Almeda Leggate,0813-114,770-13-1354,855-85-6441,676-11-4997
675227,in_progress,https://www.courts.wa.gov/court_rules/,not guilty,Carmelle Waldren,0600-104,418-47-6429,547-79-4994,250-55-6191
676134,in_court,https://kingcounty.gov/courts/clerk/rules.aspx,not guilty,Wandie Placstone,2423-124,778-70-9848,489-01-7995,297-81-4928
677835,in_court,https://kingcounty.gov/courts/clerk/rules.aspx,not guilty,Stesha Jowling,5785-114,346-63-1828,882-48-0443,359-75-2012
679926,resolved,https://www.courts.wa.gov/court_rules/,not guilty,Pincus Doche,1100-104,290-19-1965,242-65-5383,451-78-3005
680653,resolved,https://www.courts.wa.gov/court_rules/,guilty,Laural Chesters,1947-112,140-22-5423,513-27-1794,237-62-6930
681554,in_progress,https://kingcounty.gov/courts/clerk/rules.aspx,not guilty,Tallia Calderon,2423-124,852-49-1213,881-63-9972,703-88-6375
681570,in_court,https://kingcounty.gov/courts/clerk/rules.aspx,guilty,Nikolia Kalinovich,2423-116,284-39-2398,531-27-9690,110-25-7339
682040,in_court,https://www.courts.wa.gov/court_rules/,not guilty,Tanney McCrackan,0813-114,711-85-2696,855-85-6441,897-19-9552
682470,resolved,https://www.courts.wa.gov/court_rules/,not guilty,Ali Trowl,1100-104,377-71-3976,872-17-9239,507-48-5204
682654,in_progress,https://www.courts.wa.gov/court_rules/,guilty,Reider Querrard,8140-100,283-73-0943,632-77-3104,839-79-4451
685512,in_court,https://kingcounty.gov/courts/clerk/rules.aspx,guilty,Janeczka Charopen,6401-114,739-76-3667,455-70-0233,658-62-4433
685963,resolved,https://kingcounty.gov/courts/clerk/rules.aspx,guilty,Mauricio Robertsen,2423-116,763-09-1615,650-35-7298,720-09-6192
687360,resolved,https://kingcounty.gov/courts/clerk/rules.aspx,not guilty,Modesty Boutcher,3571-122,619-23-3658,649-14-0909,203-42-2448
687419,resolved,https://kingcounty.gov/courts/clerk/rules.aspx,not guilty,Shauna Pinkstone,2939-100,324-29-1781,693-02-3767,522-51-0270
689509,in_court,https://kingcounty.gov/courts/clerk/rules.aspx,guilty,Scottie Valler,1947-106,661-52-8175,894-98-6848,438-05-8722
692550,resolved,https://kingcounty.gov/courts/clerk/rules.aspx,guilty,Nessie Cottell,4613-118,288-22-0645,850-83-4555,743-67-2379
692738,in_court,https://kingcounty.gov/courts/clerk/rules.aspx,guilty,Dorie Marikhin,6401-108,756-09-7219,526-03-5422,601-09-2279
693148,in_court,https://www.courts.wa.gov/court_rules/,not guilty,Idalina Schwanden,2911-118,233-92-9220,213-93-0122,784-09-2629
693855,in_progress,https://kingcounty.gov/courts/clerk/rules.aspx,guilty,Karen Dugue,1100-110,176-63-8754,176-63-8754,453-38-5622
694332,in_progress,https://kingcounty.gov/courts/clerk/rules.aspx,guilty,Harcourt Inott,4805-104,284-26-7916,303-94-6478,549-96-0554
695509,in_progress,https://www.courts.wa.gov/court_rules/,guilty,Rozalin Delatour,2423-122,111-12-2834,258-70-5396,791-55-5296
697994,in_court,https://kingcounty.gov/courts/clerk/rules.aspx,not guilty,Tabbie Rattry,3571-114,546-61-2251,891-68-1137,497-68-9505
699121,in_court,https://www.courts.wa.gov/court_rules/,not guilty,Vance Yendle,2939-100,856-13-9614,801-27-8471,415-09-0404
699176,in_court,https://www.courts.wa.gov/court_rules/,guilty,Carolus Knill,0600-112,569-78-6620,224-34-6872,797-85-1248
700120,in_progress,https://www.courts.wa.gov/court_rules/,not guilty,Eveline Furmonger,7922-124,597-95-0415,816-67-9264,158-58-4198
701120,in_progress,https://kingcounty.gov/courts/clerk/rules.aspx,guilty,Lucine Calley,3360-118,488-08-2600,488-08-2600,307-58-9859
701329,in_court,https://www.courts.wa.gov/court_rules/,guilty,Kristina Pendlebery,2021-124,646-02-6477,792-55-1607,780-36-7956
701414,in_court,https://www.courts.wa.gov/court_rules/,not guilty,Adina Strutton,6401-112,129-75-5405,512-36-8280,479-78-6573
701553,in_court,https://www.courts.wa.gov/court_rules/,guilty,Laura Essam,2939-104,258-21-1460,737-42-2809,394-78-9949
701818,in_progress,https://www.courts.wa.gov/court_rules/,not guilty,Max Everal,8757-122,310-70-5486,310-70-5486,620-19-8789
702106,in_progress,https://www.courts.wa.gov/court_rules/,not guilty,Georgianna Danslow,2423-116,763-09-1615,284-39-2398,173-77-6444
702397,in_court,https://www.courts.wa.gov/court_rules/,guilty,Skyler Lacrouts,7692-120,463-94-3472,230-68-6805,832-17-4689
703206,resolved,https://www.courts.wa.gov/court_rules/,guilty,Janice McConigal,7922-124,289-17-0347,194-07-2715,520-66-1111
703347,in_court,https://www.courts.wa.gov/court_rules/,guilty,Conrad Cometson,7922-124,194-07-2715,121-10-6353,324-31-2685
708561,in_court,https://kingcounty.gov/courts/clerk/rules.aspx,guilty,Betsey Serrels,4805-104,412-64-9829,507-84-3370,159-83-2149
711057,in_court,https://kingcounty.gov/courts/clerk/rules.aspx,not guilty,Randa Farr,1947-124,241-65-5732,586-19-1720,473-35-3605
711693,in_progress,https://kingcounty.gov/courts/clerk/rules.aspx,not guilty,Laurella Rawkesby,4805-104,284-26-7916,698-48-7328,847-90-6201
716073,in_progress,https://kingcounty.gov/courts/clerk/rules.aspx,not guilty,Franciskus Simakov,3704-104,832-36-1730,387-58-6249,778-81-8266
718363,in_progress,https://kingcounty.gov/courts/clerk/rules.aspx,not guilty,Averyl Waskett,3704-104,166-24-5698,800-29-9360,778-94-0719
722841,in_progress,https://kingcounty.gov/courts/clerk/rules.aspx,not guilty,Sapphire McKerton,6708-106,287-93-3797,649-09-6986,569-71-4989
722895,in_court,https://www.courts.wa.gov/court_rules/,guilty,Heywood Speechley,3360-112,621-05-0258,669-62-8400,121-69-7746
723780,in_court,https://kingcounty.gov/courts/clerk/rules.aspx,guilty,Ali Jacobowits,0600-104,547-79-4994,739-18-5188,893-49-2684
727451,in_progress,https://www.courts.wa.gov/court_rules/,guilty,Milli Klees,1100-116,571-47-1263,218-70-2670,509-30-9120
730304,in_progress,https://www.courts.wa.gov/court_rules/,not guilty,Zane Whichelow,7692-118,599-45-5344,181-77-5874,779-57-3904
732739,in_progress,https://kingcounty.gov/courts/clerk/rules.aspx,guilty,Edith Matyatin,9999-100,584-77-7213,738-40-3717,690-97-7105
733042,resolved,https://kingcounty.gov/courts/clerk/rules.aspx,guilty,Ravi Perfitt,8140-124,739-95-4284,166-66-0721,823-18-9768
733364,resolved,https://kingcounty.gov/courts/clerk/rules.aspx,not guilty,Allianora Huffadine,3571-102,861-41-8404,188-25-5404,451-73-1721
733654,in_progress,https://www.courts.wa.gov/court_rules/,guilty,Conan Westover,1100-110,176-63-8754,176-02-1483,508-60-2146
734099,in_court,https://www.courts.wa.gov/court_rules/,guilty,Rolando Stanislaw,5785-122,416-18-5656,855-92-2872,866-46-2277
734881,in_court,https://kingcounty.gov/courts/clerk/rules.aspx,guilty,Isabelita Peart,6708-106,882-25-8581,530-30-0774,134-41-5217
734898,resolved,https://www.courts.wa.gov/court_rules/,guilty,Star Hanwell,7817-106,649-04-2975,571-07-4367,353-64-0296
736211,in_progress,https://www.courts.wa.gov/court_rules/,guilty,Linoel Habishaw,6401-110,187-28-4130,291-47-1944,658-74-5549
736823,in_progress,https://kingcounty.gov/courts/clerk/rules.aspx,not guilty,Mamie Tointon,1100-116,139-50-9142,359-27-1435,453-53-6977
736991,in_court,https://www.courts.wa.gov/court_rules/,guilty,Shannen Eccleston,4773-102,348-76-4984,437-71-4238,538-18-2638
737410,in_court,https://www.courts.wa.gov/court_rules/,guilty,Bruno Milberry,4613-106,725-40-9247,192-59-7554,868-28-9152
737615,in_progress,https://kingcounty.gov/courts/clerk/rules.aspx,not guilty,Shanna Ferrarello,1100-100,560-44-0058,681-74-9879,508-07-5683
739152,resolved,https://www.courts.wa.gov/court_rules/,not guilty,Neville Ternott,3704-104,789-30-7345,832-36-1730,522-86-3261
740072,in_court,https://www.courts.wa.gov/court_rules/,guilty,Brit D'Onise,8140-122,577-73-3771,143-12-9031,310-56-5963
740322,in_court,https://kingcounty.gov/courts/clerk/rules.aspx,guilty,Maximo Huriche,6401-110,838-01-0010,786-36-0678,450-01-8956
742969,in_progress,https://kingcounty.gov/courts/clerk/rules.aspx,not guilty,Rowe Niesing,6708-122,147-25-5196,667-46-4297,882-60-5289
745259,in_progress,https://www.courts.wa.gov/court_rules/,not guilty,Judith Palliser,0813-110,454-74-9267,287-83-1678,751-62-7730
746293,in_court,https://www.courts.wa.gov/court_rules/,not guilty,Coop Hawkins,2423-122,111-12-2834,111-12-2834,646-54-3317
747448,in_court,https://kingcounty.gov/courts/clerk/rules.aspx,not guilty,Annabel McColm,1100-100,168-42-4136,681-74-9879,452-51-3479
748094,resolved,https://www.courts.wa.gov/court_rules/,guilty,Kristofer Pressnell,1568-108,448-28-9062,820-14-3519,526-41-6218
748353,resolved,https://www.courts.wa.gov/court_rules/,guilty,Didi O'Nion,9999-100,738-40-3717,584-77-7213,466-13-1991
749090,in_court,https://www.courts.wa.gov/court_rules/,guilty,Carlie Elecum,6401-104,590-90-9378,606-83-4450,489-81-5808
750212,resolved,https://kingcounty.gov/courts/clerk/rules.aspx,not guilty,Zaccaria Knight,1100-116,359-27-1435,335-63-1324,453-53-6977
751935,in_court,https://kingcounty.gov/courts/clerk/rules.aspx,guilty,Priscilla Shevlin,3360-118,723-16-6450,805-22-4564,515-09-7955
752162,in_court,https://www.courts.wa.gov/court_rules/,not guilty,Cherin Dumberell,1100-104,515-35-4932,290-19-1965,401-28-5341
754326,in_court,https://www.courts.wa.gov/court_rules/,not guilty,Julee Laurentino,2939-108,788-67-1250,149-44-1921,411-15-7096
754826,in_progress,https://www.courts.wa.gov/court_rules/,guilty,Claribel D'eye,6708-120,393-73-3856,138-74-6218,803-59-9631
755597,in_court,https://kingcounty.gov/courts/clerk/rules.aspx,not guilty,Baird Blood,4268-124,705-80-7358,705-80-7358,500-41-7661
755918,in_court,https://www.courts.wa.gov/court_rules/,guilty,Carly Brabin,2911-122,404-48-0300,404-48-0300,828-41-4669
759510,in_court,https://www.courts.wa.gov/court_rules/,guilty,Sidonnie Birtley,4773-118,504-40-6876,879-06-2158,537-12-4761
759709,resolved,https://www.courts.wa.gov/court_rules/,guilty,Lynette Scotford,6401-100,501-74-8750,597-59-4342,889-02-3506
759792,in_court,https://kingcounty.gov/courts/clerk/rules.aspx,not guilty,Brandon Kline,4773-118,719-51-6338,611-09-7782,148-41-9859
759959,in_court,https://kingcounty.gov/courts/clerk/rules.aspx,guilty,Vaughn Brazil,4700-104,496-44-3158,830-30-9433,231-14-3431
762417,resolved,https://www.courts.wa.gov/court_rules/,guilty,Libbey Spraging,0600-104,547-79-4994,739-18-5188,765-41-3405
763497,resolved,https://kingcounty.gov/courts/clerk/rules.aspx,guilty,Jodi Betty,4700-104,548-75-5399,496-44-3158,853-14-1210
763878,in_court,https://kingcounty.gov/courts/clerk/rules.aspx,guilty,Bert Tysack,6401-124,459-37-3701,825-86-9026,606-20-6012
764575,in_progress,https://www.courts.wa.gov/court_rules/,guilty,Glenna Shipsey,5785-104,593-99-3479,223-98-1089,636-62-0397
765600,resolved,https://www.courts.wa.gov/court_rules/,not guilty,Talyah Varran,2939-104,699-18-9855,737-42-2809,521-59-3048
767478,in_court,https://www.courts.wa.gov/court_rules/,not guilty,Bessie Yansons,8140-114,280-27-5377,669-41-0587,539-38-0685
768199,in_court,https://www.courts.wa.gov/court_rules/,guilty,Leroy Assiratti,7692-118,604-30-9646,780-59-2672,830-70-8121
769682,in_court,https://kingcounty.gov/courts/clerk/rules.aspx,not guilty,Cthrine Stuchbury,5785-104,248-58-1172,829-06-0986,289-72-6352
769816,in_court,https://kingcounty.gov/courts/clerk/rules.aspx,not guilty,Adriana Imason,6374-102,523-12-5214,523-12-5214,304-20-9643
770327,in_court,https://kingcounty.gov/courts/clerk/rules.aspx,not guilty,Templeton Flobert,4268-106,477-26-3173,477-26-3173,885-35-7263
770782,in_court,https://kingcounty.gov/courts/clerk/rules.aspx,guilty,Demetre De Brett,2911-122,404-48-0300,120-28-3545,768-32-9354
771077,resolved,https://www.courts.wa.gov/court_rules/,not guilty,Sax Knipe,1568-124,432-26-8411,700-42-6220,320-62-3984
771942,resolved,https://kingcounty.gov/courts/clerk/rules.aspx,not guilty,Boote Kiley,6708-116,436-87-5921,736-55-6485,882-52-7028
772924,in_progress,https://www.courts.wa.gov/court_rules/,guilty,Abra Fogg,2939-110,722-84-6376,722-84-6376,522-61-6698
774447,resolved,https://www.courts.wa.gov/court_rules/,not guilty,Stacey Eard,3571-122,619-23-3658,546-74-7217,536-36-9778
774522,resolved,https://www.courts.wa.gov/court_rules/,not guilty,Aidan Midghall,1568-100,232-51-9411,785-72-8669,543-45-9431
774930,in_progress,https://kingcounty.gov/courts/clerk/rules.aspx,guilty,Bellina Gerrie,2939-110,722-84-6376,548-26-4588,131-39-2255
775565,resolved,https://kingcounty.gov/courts/clerk/rules.aspx,guilty,Sileas Neale,4613-118,288-22-0645,564-90-4413,119-41-7069
776450,in_progress,https://www.courts.wa.gov/court_rules/,guilty,Zarla Gabbitas,6708-122,573-95-8618,667-46-4297,118-49-1172
780021,resolved,https://kingcounty.gov/courts/clerk/rules.aspx,guilty,Ray Hatliffe,1100-100,168-42-4136,887-58-5875,508-07-5683
780533,resolved,https://kingcounty.gov/courts/clerk/rules.aspx,guilty,Ulysses Sendall,3085-100,283-98-8468,414-68-0779,678-37-2868
781100,in_court,https://www.courts.wa.gov/court_rules/,not guilty,Winnie Gilli,6708-122,356-37-7354,147-25-5196,799-26-7361
784115,in_progress,https://kingcounty.gov/courts/clerk/rules.aspx,not guilty,Sydney Cantos,2911-114,387-25-1188,387-25-1188,784-87-2935
785147,resolved,https://kingcounty.gov/courts/clerk/rules.aspx,not guilty,Eula Issacof,8140-124,667-31-9496,505-65-0712,840-91-3483
786908,in_court,https://www.courts.wa.gov/court_rules/,guilty,Faulkner Brealey,1568-100,728-59-5085,785-72-8669,818-16-5954
786938,in_progress,https://www.courts.wa.gov/court_rules/,guilty,Arden Hirsthouse,2911-106,372-52-7120,785-62-8259,706-58-5613
786995,in_court,https://kingcounty.gov/courts/clerk/rules.aspx,not guilty,Gwyneth Hovel,8140-114,619-18-9658,502-07-5870,254-04-6928
787313,in_court,https://kingcounty.gov/courts/clerk/rules.aspx,guilty,Valina Pimmocke,8140-124,505-65-0712,742-85-9121,124-37-6400
787982,in_court,https://www.courts.wa.gov/court_rules/,guilty,Rollins Mayman,4268-106,519-49-0274,477-26-3173,588-29-3002
787993,resolved,https://kingcounty.gov/courts/clerk/rules.aspx,guilty,Valentia Stannis,4773-102,286-23-6296,737-74-9549,150-20-5274
788618,in_progress,https://kingcounty.gov/courts/clerk/rules.aspx,guilty,Melony Dericut,0813-110,454-74-9267,598-24-8401,683-59-5486
789967,resolved,https://kingcounty.gov/courts/clerk/rules.aspx,not guilty,Ora Vigrass,4773-104,229-60-9810,551-96-0032,731-17-8521
794583,in_progress,https://kingcounty.gov/courts/clerk/rules.aspx,guilty,Colleen Giblin,2939-110,129-89-0414,129-89-0414,682-24-3925
795061,in_court,https://kingcounty.gov/courts/clerk/rules.aspx,not guilty,Flor Standring,2911-122,426-67-7034,404-48-0300,787-55-2760
798876,in_court,https://www.courts.wa.gov/court_rules/,guilty,Tiena Ginger,5785-110,206-67-3369,485-36-2079,865-83-0710
798951,resolved,https://kingcounty.gov/courts/clerk/rules.aspx,guilty,Dalia Jobbins,6401-124,714-30-6382,825-86-9026,451-18-2855
800128,resolved,https://www.courts.wa.gov/court_rules/,not guilty,Kate Lawlie,8140-100,616-98-3400,632-77-3104,208-77-6482
800130,in_progress,https://kingcounty.gov/courts/clerk/rules.aspx,not guilty,Isobel Romme,4773-118,719-51-6338,611-09-7782,730-58-2568
802788,in_progress,https://kingcounty.gov/courts/clerk/rules.aspx,not guilty,Raviv Durie,1100-110,393-60-2555,484-98-8951,651-65-7040
803576,in_court,https://www.courts.wa.gov/court_rules/,guilty,Berton Scamadin,1947-112,127-98-6975,424-39-4576,379-35-5114
804100,in_progress,https://kingcounty.gov/courts/clerk/rules.aspx,not guilty,Vida Leindecker,4268-106,885-41-5161,885-41-5161,326-64-0634
805023,in_progress,https://kingcounty.gov/courts/clerk/rules.aspx,guilty,Donovan Vany,4773-102,367-13-0639,737-74-9549,663-87-1907
806018,in_court,https://www.courts.wa.gov/court_rules/,not guilty,Ham Wash,8140-110,781-25-2194,788-77-5777,838-18-7638
806467,resolved,https://kingcounty.gov/courts/clerk/rules.aspx,guilty,Kiersten Enticott,3360-118,476-57-0400,476-57-0400,769-47-5161
806671,resolved,https://kingcounty.gov/courts/clerk/rules.aspx,guilty,Reuven Conibear,9999-100,470-42-6925,740-71-9401,657-80-6040
807558,in_progress,https://www.courts.wa.gov/court_rules/,not guilty,Ann-marie Doerrling,0813-114,636-05-0567,489-03-0353,557-90-7467
808654,resolved,https://kingcounty.gov/courts/clerk/rules.aspx,guilty,Melita Cowterd,0600-122,259-19-1686,569-06-3939,517-80-5445
809030,in_court,https://kingcounty.gov/courts/clerk/rules.aspx,not guilty,Gilburt Golledge,4805-104,412-64-9829,284-26-7916,222-23-7376
809399,in_court,https://kingcounty.gov/courts/clerk/rules.aspx,guilty,Alyda Archbell,8140-110,781-25-2194,721-77-2831,820-22-8843
809535,in_court,https://www.courts.wa.gov/court_rules/,not guilty,Roosevelt Simister,8140-110,721-77-2831,201-58-3220,215-25-9766
810053,in_progress,https://www.courts.wa.gov/court_rules/,not guilty,Aleda Bottleson,1568-108,163-73-4864,769-42-2396,341-05-6800
812994,in_progress,https://kingcounty.gov/courts/clerk/rules.aspx,guilty,Dorella Cappell,4613-106,192-59-7554,735-25-5363,561-19-5381
813172,in_court,https://www.courts.wa.gov/court_rules/,guilty,Clare Cleaves,6401-114,671-02-5956,825-25-8759,490-49-4471
814249,in_court,https://kingcounty.gov/courts/clerk/rules.aspx,not guilty,Sydel Almeida,1489-100,761-32-6811,812-50-4919,545-90-3315
815917,in_court,https://www.courts.wa.gov/court_rules/,not guilty,Bobbee McGarrahan,8140-120,673-33-3136,891-02-4856,837-78-8261
816613,resolved,https://www.courts.wa.gov/court_rules/,guilty,Ddene Tanner,3704-104,323-32-1018,323-32-1018,558-39-3190
816964,in_progress,https://www.courts.wa.gov/court_rules/,not guilty,Marietta Shmyr,6401-110,838-01-0010,786-36-0678,844-34-3018
818951,resolved,https://www.courts.wa.gov/court_rules/,guilty,Adiana Greenin,3571-122,619-23-3658,546-74-7217,499-45-7335
819248,in_court,https://kingcounty.gov/courts/clerk/rules.aspx,not guilty,Keslie Sneath,4805-104,698-48-7328,507-84-3370,549-96-0554
819806,in_court,https://kingcounty.gov/courts/clerk/rules.aspx,not guilty,Riane Holborn,1100-116,542-51-7064,542-51-7064,397-87-7538
820091,resolved,https://kingcounty.gov/courts/clerk/rules.aspx,not guilty,Farlay MacMaykin,2021-124,792-55-1607,646-02-6477,780-36-7956
821312,in_court,https://www.courts.wa.gov/court_rules/,guilty,Lucas Heinl,6374-102,327-54-2736,523-12-5214,773-16-9463
821385,in_court,https://kingcounty.gov/courts/clerk/rules.aspx,not guilty,Frederic Knoton,2423-116,284-39-2398,763-09-1615,554-42-8897
821941,in_progress,https://www.courts.wa.gov/court_rules/,guilty,Janene Diss,5785-122,593-21-9391,462-24-2809,372-83-1020
822509,in_court,https://kingcounty.gov/courts/clerk/rules.aspx,not guilty,Ellynn Landells,2423-124,134-35-3337,489-01-7995,719-40-7588
823001,resolved,https://kingcounty.gov/courts/clerk/rules.aspx,guilty,Oliver Vaen,2939-102,379-25-6271,172-69-8751,521-01-2928
823079,in_court,https://www.courts.wa.gov/court_rules/,guilty,Bradan Sackur,3360-112,437-03-4413,312-64-9500,558-49-2998
824138,resolved,https://www.courts.wa.gov/court_rules/,guilty,Cornie Forde,4805-104,284-26-7916,303-94-6478,372-02-0798
824319,resolved,https://www.courts.wa.gov/court_rules/,guilty,Tami Galliver,2939-110,548-26-4588,537-24-1002,443-19-6804
824977,in_court,https://www.courts.wa.gov/court_rules/,not guilty,Mignon Franzotto,2423-122,111-12-2834,111-12-2834,106-95-9828
826079,in_court,https://kingcounty.gov/courts/clerk/rules.aspx,not guilty,Gracia Spray,6708-122,147-25-5196,147-25-5196,571-39-7628
827744,in_progress,https://kingcounty.gov/courts/clerk/rules.aspx,guilty,Jacinda Ruscoe,2911-114,777-41-2922,656-51-2165,286-99-2451
828389,resolved,https://www.courts.wa.gov/court_rules/,not guilty,Porty Hatley,1947-124,241-65-5732,589-60-0085,524-31-1396
829899,in_progress,https://www.courts.wa.gov/court_rules/,guilty,Alf Boarleyson,6401-112,293-85-2516,856-81-7846,296-05-4870
829984,in_court,https://kingcounty.gov/courts/clerk/rules.aspx,not guilty,Lyndell Matzl,1489-110,162-52-4525,276-82-7275,753-62-6036
830134,in_court,https://kingcounty.gov/courts/clerk/rules.aspx,not guilty,Ganny Ramalhete,1100-100,276-60-9397,168-42-4136,184-27-3835
833707,resolved,https://kingcounty.gov/courts/clerk/rules.aspx,not guilty,Carter Laxen,4613-118,392-97-5340,612-84-0564,298-37-0640
834605,in_progress,https://kingcounty.gov/courts/clerk/rules.aspx,not guilty,Nari Mc Ilory,4700-104,496-44-3158,564-13-6541,314-97-9985
835029,in_progress,https://www.courts.wa.gov/court_rules/,not guilty,Liuka Chinnock,3571-122,649-14-0909,732-68-0857,203-42-2448
835435,in_court,https://www.courts.wa.gov/court_rules/,guilty,Therine Welling,1489-110,508-67-0117,711-90-9993,804-17-6919
836283,in_progress,https://kingcounty.gov/courts/clerk/rules.aspx,guilty,Shelbi Clipston,9999-100,252-48-0736,738-40-3717,572-05-3409
836835,resolved,https://kingcounty.gov/courts/clerk/rules.aspx,not guilty,Caria Matyushenko,2911-106,679-63-3737,857-30-6415,286-56-0399
837330,in_progress,https://kingcounty.gov/courts/clerk/rules.aspx,guilty,Hyacinthie Lambotin,1947-112,513-27-1794,508-06-8961,114-15-6294
837347,in_progress,https://kingcounty.gov/courts/clerk/rules.aspx,not guilty,Jilly Windas,7692-106,271-53-6537,521-96-2669,578-91-1638
838027,resolved,https://kingcounty.gov/courts/clerk/rules.aspx,not guilty,Amitie Vowdon,6708-116,867-22-7460,867-22-7460,865-50-5396
839011,in_court,https://kingcounty.gov/courts/clerk/rules.aspx,not guilty,Jacintha Rehor,1100-110,393-60-2555,279-89-3498,508-60-2146
840111,in_court,https://kingcounty.gov/courts/clerk/rules.aspx,guilty,Ellyn Stranieri,2021-124,821-13-8845,176-76-2512,467-48-7617
840535,in_court,https://kingcounty.gov/courts/clerk/rules.aspx,guilty,Cammy Perryn,2911-106,857-30-6415,679-63-3737,151-89-1526
841011,in_progress,https://www.courts.wa.gov/court_rules/,guilty,Anissa Eyer,0813-114,178-87-3458,347-98-5091,584-39-2228
841794,resolved,https://kingcounty.gov/courts/clerk/rules.aspx,guilty,Norah Dorr,7817-106,236-99-0161,649-04-2975,353-64-0296
843102,resolved,https://www.courts.wa.gov/court_rules/,guilty,Nora De Laspee,0600-110,391-17-3340,882-23-2908,894-15-9419
843232,in_court,https://kingcounty.gov/courts/clerk/rules.aspx,not guilty,Othelia Dunsmuir,6401-124,459-37-3701,886-06-2383,492-56-6062
843539,in_progress,https://kingcounty.gov/courts/clerk/rules.aspx,guilty,Konstance Scowcraft,1947-124,852-18-2405,852-18-2405,871-14-5218
843765,in_progress,https://www.courts.wa.gov/court_rules/,not guilty,Hunfredo Hanrott,4773-102,270-50-0293,348-76-4984,816-05-1612
846420,resolved,https://kingcounty.gov/courts/clerk/rules.aspx,not guilty,Dallis Dome,4773-118,252-85-2441,399-69-2407,814-98-6336
846783,resolved,https://www.courts.wa.gov/court_rules/,not guilty,Vevay Spoor,8140-114,180-48-7881,280-27-5377,124-64-1252
848400,in_progress,https://kingcounty.gov/courts/clerk/rules.aspx,guilty,Rusty Palumbo,2911-118,387-27-8434,387-27-8434,227-04-9429
849488,in_court,https://kingcounty.gov/courts/clerk/rules.aspx,not guilty,Marcellina Turmell,1568-124,129-67-0193,700-42-6220,544-80-5577
850197,resolved,https://kingcounty.gov/courts/clerk/rules.aspx,guilty,Anderson Mutlow,0600-110,432-30-5886,432-30-5886,795-33-2489
851242,in_progress,https://kingcounty.gov/courts/clerk/rules.aspx,guilty,Cynthy Mould,1947-112,140-22-5423,355-36-2361,379-35-5114
851504,in_court,https://kingcounty.gov/courts/clerk/rules.aspx,guilty,Sal Aberdeen,1568-100,785-72-8669,253-94-4830,341-47-5222
852216,in_court,https://kingcounty.gov/courts/clerk/rules.aspx,not guilty,Rhianna Blincowe,2939-102,615-58-9774,615-58-9774,441-96-0357
852719,in_court,https://www.courts.wa.gov/court_rules/,guilty,Meredith Willshire,8140-110,721-77-2831,201-58-3220,215-25-9766
853273,in_progress,https://kingcounty.gov/courts/clerk/rules.aspx,guilty,Risa Costain,8140-122,577-73-3771,184-17-1439,437-42-5035
854430,in_progress,https://kingcounty.gov/courts/clerk/rules.aspx,not guilty,Keefe Snedden,7692-118,604-30-9646,181-77-5874,423-11-4219
855747,resolved,https://www.courts.wa.gov/court_rules/,guilty,Farleigh Casacchia,0600-110,473-56-2674,882-23-2908,765-82-2753
856710,in_court,https://kingcounty.gov/courts/clerk/rules.aspx,guilty,Phillipp Eckly,4805-108,597-92-7107,547-35-6331,846-86-6673
859378,in_court,https://www.courts.wa.gov/court_rules/,guilty,Abra Van Der Hoog,0600-112,274-42-2902,138-97-1517,337-61-9402
860780,resolved,https://www.courts.wa.gov/court_rules/,not guilty,Dylan Thon,1489-124,740-96-7392,346-26-0082,611-98-7667
864326,in_progress,https://www.courts.wa.gov/court_rules/,not guilty,Gill Canwell,4268-124,539-48-2897,861-61-9976,587-73-5486
865182,in_court,https://www.courts.wa.gov/court_rules/,not guilty,Hildegaard Kieff,6401-112,856-81-7846,856-81-7846,161-09-3624
865302,in_court,https://www.courts.wa.gov/court_rules/,guilty,Elora Rigbye,1947-124,589-60-0085,834-99-3273,335-01-7637
